Gene,architecture,dataset,IDR_START,IDR_END,IDR_ID,Asphericity,Radius_of_gyration,Radius_of_gyration_scaled,End_to_end_distance,End_to_end_distance_scaled,Scaling_exponent,Prefactor,Kappa,Length,FCR,NCPR,SHD,SCD,Molecular_weight,F_Neg,F_Pos,Hydrophobicity,Fraction_aromatic,Fraction_aliphatic,Fraction_polar,Complexity,cog_root_ids
OM-RGC.v2.002783622,ORDERED,omrgcv2,389,457,OM-RGC.v2.002783622_389-457,0.415,22.46,22.91,62.252,57.374,0.571,5.786,-1.0,69,0.217391304347826,0.217391304347826,4.141004327490294,7.364197190661103,6502.200000000005,0.0,0.217391304347826,3.075362318840579,0.0289855072463768,0.0579710144927536,0.6666666666666667,0.6304884169513602,COG0513
OM-RGC.v2.002913515,ORDERED,omrgcv2,378,450,OM-RGC.v2.002913515_378-450,0.418,24.514,26.01,67.086,62.944,0.583,5.914,0.130077838897705,73,0.3287671232876712,0.2465753424657534,3.9628646331464,9.89662460004624,7504.600000000008,0.0410958904109589,0.2876712328767123,2.46027397260274,0.0273972602739726,0.0136986301369863,0.547945205479452,0.6503768998007066,COG0513
OM-RGC.v2.021195412,ORDERED,omrgcv2,1,48,OM-RGC.v2.021195412_1-48,0.45,20.713,21.174,51.661,52.045,0.589,6.04,0.1185889579355716,48,0.5208333333333334,0.1874999999999999,3.954885677780765,2.3942999085692933,5432.099999999999,0.1666666666666666,0.3541666666666666,2.829166666666666,0.0208333333333333,0.2083333333333333,0.1666666666666666,0.7290995138420016,COG0513
OM-RGC.v2.021195412,ORDERED,omrgcv2,129,188,OM-RGC.v2.021195412_129-188,0.463,23.042,24.572,56.177,60.037,0.592,6.335,0.2581459432840347,60,0.5333333333333334,0.2333333333333332,3.841580344917425,4.6837279274934485,6732.500000000001,0.15,0.3833333333333333,2.203333333333333,0.0166666666666666,0.0833333333333333,0.3,0.7314970282701545,COG0513
OM-RGC.v2.003672096,ORDERED,omrgcv2,390,416,OM-RGC.v2.003672096_390-416,0.45,14.206,14.206,33.754,33.754,0.584,5.876,0.2572465762495994,27,0.5555555555555556,0.1851851851851851,3.2567624411460048,-0.2412958903092681,2910.999999999998,0.1851851851851851,0.3703703703703703,3.07037037037037,0.0,0.2962962962962963,0.1481481481481481,0.6621062995355986,COG0513
OM-RGC.v2.003521868,ORDERED,omrgcv2,377,422,OM-RGC.v2.003521868_377-422,0.44,19.079,19.184,47.638,46.808,0.557,6.145,0.2215173467993736,46,0.4347826086956521,0.2173913043478261,3.751918186664848,2.9169453423727862,5608.199999999999,0.108695652173913,0.3260869565217391,2.158695652173913,0.108695652173913,0.0434782608695652,0.3695652173913043,0.7887523395455321,COG0513
OM-RGC.v2.021398690,ORDERED,omrgcv2,174,187,OM-RGC.v2.021398690_174-187,0.478,9.147,9.147,22.942,22.942,0.497,5.001,-1.0,14,0.2857142857142857,0.2857142857142857,2.5553485932718085,1.0373467166953612,1463.0,0.0,0.2857142857142857,3.7428571428571433,0.0714285714285714,0.1428571428571428,0.5,0.5915546606356611,COG0513
OM-RGC.v2.010582463,ORDERED,omrgcv2,246,270,OM-RGC.v2.010582463_246-270,0.471,14.091,14.091,35.709,35.709,0.578,6.24,0.5320802628993988,25,0.48,0.32,3.091114185834508,1.980977324034072,3046.8999999999987,0.08,0.4,2.38,0.08,0.12,0.24,0.7573632919500057,COG0513
OM-RGC.v2.001785974,ORDERED,omrgcv2,405,531,OM-RGC.v2.001785974_405-531,0.427,30.728,31.92,77.942,77.528,0.555,5.9,0.1316146962344646,127,0.3307086614173228,0.1417322834645669,4.453845502680944,8.056259004947746,12780.40000000003,0.0944881889763779,0.2362204724409449,2.803149606299213,0.0472440944881889,0.0314960629921259,0.5826771653543307,0.6708657232252255,COG0513
OM-RGC.v2.009376567,ORDERED,omrgcv2,253,286,OM-RGC.v2.009376567_253-286,0.457,16.912,16.912,41.205,41.205,0.576,6.078,0.3515943735837936,34,0.3529411764705882,0.2352941176470588,3.6844696986977534,1.3234435128675397,3721.7999999999975,0.0588235294117647,0.2941176470588235,2.694117647058824,0.0588235294117647,0.1176470588235294,0.3529411764705882,0.786615549135517,COG0513
OM-RGC.v2.003309080,ORDERED,omrgcv2,375,431,OM-RGC.v2.003309080_375-431,0.419,19.952,19.906,53.325,49.126,0.547,6.181,0.1186603084206581,57,0.2807017543859649,0.1403508771929824,3.684876652515798,1.588603691373635,5757.200000000004,0.0701754385964912,0.2105263157894736,2.3543859649122805,0.0175438596491228,0.0175438596491228,0.6491228070175439,0.6725975811986978,COG0513
OM-RGC.v2.003402509,ORDERED,omrgcv2,376,427,OM-RGC.v2.003402509_376-427,0.474,22.852,22.36,56.433,56.156,0.605,5.739,0.2533687353134155,52,0.4230769230769231,0.3076923076923076,4.017939131757422,8.420426863277466,5873.799999999999,0.0576923076923076,0.3653846153846153,2.790384615384616,0.0769230769230769,0.1346153846153846,0.3269230769230769,0.7692483080620048,COG0513
OM-RGC.v2.002838392,ORDERED,omrgcv2,382,454,OM-RGC.v2.002838392_382-454,0.421,22.771,23.406,58.012,57.992,0.558,5.831,0.136812400072813,73,0.2191780821917808,0.1917808219178082,4.062786116454127,5.5602801451073685,6850.700000000005,0.0136986301369863,0.2054794520547945,3.036986301369863,0.0136986301369863,0.0547945205479452,0.6986301369863013,0.5973395348650001,COG0513
OM-RGC.v2.002419096,ORDERED,omrgcv2,1,35,OM-RGC.v2.002419096_1-35,0.443,13.774,16.14,44.347,38.219,0.568,6.295,0.1890072077512741,35,0.2571428571428571,0.1428571428571428,4.460772401669592,1.0487011662113457,4200.799999999999,0.0571428571428571,0.1999999999999999,4.817142857142857,0.2,0.2857142857142857,0.2285714285714285,0.805852322067846,COG0513
OM-RGC.v2.003286571,ORDERED,omrgcv2,391,432,OM-RGC.v2.003286571_391-432,0.476,17.816,19.628,45.275,48.013,0.548,6.99,0.3902269005775451,42,0.3333333333333333,0.238095238095238,4.145164900764981,2.0363564170278576,4657.099999999999,0.0476190476190476,0.2857142857142857,2.5452380952380955,0.0714285714285714,0.0714285714285714,0.4047619047619047,0.7758870354140505,COG0513
OM-RGC.v2.002300253,ORDERED,omrgcv2,373,487,OM-RGC.v2.002300253_373-487,0.426,34.203,34.293,82.754,80.768,0.557,6.666,0.1939936652779579,115,0.3826086956521739,0.1391304347826087,4.8523881775923545,4.807500889530603,13438.500000000033,0.1217391304347826,0.2608695652173913,2.200869565217391,0.0434782608695652,0.0782608695652174,0.391304347826087,0.8587118120129313,COG0513
OM-RGC.v2.004148279,ORDERED,omrgcv2,386,398,OM-RGC.v2.004148279_386-398,0.529,9.575,9.575,26.15,26.15,0.421,1.533,-1.0,13,0.6923076923076923,0.6923076923076923,1.925942587967589,5.278901482450499,1610.3000000000002,0.0,0.6923076923076923,2.223076923076924,0.0,0.1538461538461538,0.1538461538461538,0.4715857452735042,COG0513
OM-RGC.v2.001215992,ORDERED,omrgcv2,1,25,OM-RGC.v2.001215992_1-25,0.438,12.857,12.857,31.286,31.286,0.581,6.538,0.3575895130634308,25,0.28,0.12,3.326463959744784,-0.2233651823157544,2946.799999999999,0.08,0.2,3.14,0.12,0.16,0.4,0.8499145772139093,COG0513
OM-RGC.v2.001215992,ORDERED,omrgcv2,420,604,OM-RGC.v2.001215992_420-604,0.438,45.984,45.852,112.41,110.218,0.58,5.881,0.1258283406496048,185,0.4648648648648649,0.2054054054054054,5.403416172693914,28.982150845315285,21180.8,0.1297297297297297,0.3351351351351351,2.652972972972973,0.0756756756756756,0.1027027027027027,0.3027027027027027,0.8387478876631579,COG0513
OM-RGC.v2.003355719,ORDERED,omrgcv2,378,429,OM-RGC.v2.003355719_378-429,0.462,21.545,21.766,52.249,53.025,0.577,6.217,0.2672156691551208,52,0.2884615384615384,0.2115384615384615,3.9067043030423054,3.824732976988476,5500.800000000002,0.0384615384615384,0.25,2.7538461538461543,0.0192307692307692,0.1923076923076923,0.3846153846153846,0.7196688378827245,COG0513
OM-RGC.v2.002932787,ORDERED,omrgcv2,378,449,OM-RGC.v2.002932787_378-449,0.446,27.704,27.637,69.285,67.708,0.597,6.103,0.2154224291443824,72,0.4166666666666667,0.2222222222222222,4.811560855686492,6.630200907837613,8273.400000000003,0.0972222222222222,0.3194444444444445,2.8222222222222224,0.0416666666666666,0.1666666666666666,0.3055555555555555,0.8302210008465657,COG0513
OM-RGC.v2.002913481,ORDERED,omrgcv2,382,450,OM-RGC.v2.002913481_382-450,0.408,24.633,25.263,59.153,60.924,0.548,6.823,0.2202404364943504,69,0.463768115942029,0.144927536231884,4.60118047702588,0.1822342713057757,8237.600000000004,0.1594202898550724,0.3043478260869565,2.4826086956521736,0.0869565217391304,0.1304347826086956,0.2318840579710145,0.8351936034059284,COG0513
OM-RGC.v2.003620960,ORDERED,omrgcv2,380,418,OM-RGC.v2.003620960_380-418,0.429,18.535,18.503,53.544,48.918,0.628,5.146,0.3224904984235763,39,0.4102564102564102,0.3589743589743589,3.7657358188771233,7.89294612976634,4711.099999999997,0.0256410256410256,0.3846153846153846,2.3230769230769224,0.1025641025641025,0.0769230769230769,0.3846153846153846,0.769246190746324,COG0513
OM-RGC.v2.002527173,ORDERED,omrgcv2,401,472,OM-RGC.v2.002527173_401-472,0.445,26.744,26.89,63.109,65.549,0.58,6.074,0.1653016358613968,72,0.375,0.0972222222222222,4.947589082916006,1.114992141418217,8047.200000000008,0.1388888888888889,0.2361111111111111,3.2319444444444443,0.0138888888888888,0.2222222222222222,0.3055555555555556,0.8377676277187033,COG0513
OM-RGC.v2.003219750,ORDERED,omrgcv2,373,435,OM-RGC.v2.003219750_373-435,0.463,25.119,25.288,63.005,59.954,0.577,6.444,0.2981251776218414,63,0.3333333333333333,0.2063492063492063,4.539382452102153,4.007803848697014,6770.700000000002,0.0634920634920634,0.2698412698412698,2.6412698412698408,0.0634920634920634,0.0634920634920634,0.4126984126984127,0.7967973136693429,COG0513
OM-RGC.v2.001191680,ORDERED,omrgcv2,450,495,OM-RGC.v2.001191680_450-495,0.436,20.009,19.575,46.34,46.118,0.546,6.703,0.1617356091737747,46,0.5,0.0652173913043477,3.12983010820738,-0.5173259010549939,5539.3,0.2173913043478261,0.2826086956521739,1.834782608695652,0.0,0.0652173913043478,0.3478260869565217,0.7769325334749521,COG0513
OM-RGC.v2.001191680,ORDERED,omrgcv2,569,608,OM-RGC.v2.001191680_569-608,0.469,17.844,19.005,48.303,45.386,0.578,6.243,0.3142451494932174,40,0.45,0.2,3.693053241172552,1.3573834980828017,4311.4,0.125,0.325,2.38,0.0,0.1,0.35,0.7461184311242307,COG0513
OM-RGC.v2.018294724,ORDERED,omrgcv2,153,204,OM-RGC.v2.018294724_153-204,0.474,21.204,23.042,50.644,53.873,0.54,7.787,0.3025104701519012,52,0.4230769230769231,0.3076923076923077,3.882495456953448,6.097654186062385,6168.999999999998,0.0576923076923076,0.3653846153846154,2.213461538461538,0.0576923076923076,0.0576923076923076,0.3653846153846154,0.800945005641309,COG0513
OM-RGC.v2.002819944,ORDERED,omrgcv2,382,455,OM-RGC.v2.002819944_382-455,0.392,24.54,25.515,58.644,62.092,0.539,7.529,0.2863363176584244,74,0.3783783783783784,0.1081081081081081,4.720415885637056,-1.7626212589166428,8453.000000000005,0.1351351351351351,0.2432432432432432,2.747297297297297,0.0675675675675675,0.1216216216216216,0.3513513513513514,0.8821809277643887,COG0513
OM-RGC.v2.001110288,ORDERED,omrgcv2,1,14,OM-RGC.v2.001110288_1-14,0.518,9.282,9.282,24.382,24.382,0.484,6.283,-1.0,14,0.2142857142857142,-0.2142857142857142,2.79716683475255,0.5385771270572748,1539.8,0.2142857142857142,0.0,3.3000000000000003,0.0714285714285714,0.1428571428571428,0.4999999999999999,0.736246819683182,COG0513
OM-RGC.v2.001110288,ORDERED,omrgcv2,442,527,OM-RGC.v2.001110288_442-527,0.421,26.772,27.101,64.597,65.268,0.555,6.119,0.0505193937569856,86,0.6279069767441859,0.0930232558139534,3.0508761223407705,1.408625121603357,10084.300000000014,0.2674418604651162,0.3604651162790697,1.882558139534884,0.0116279069767441,0.0697674418604651,0.2674418604651163,0.6812805213965871,COG0513
OM-RGC.v2.001110288,ORDERED,omrgcv2,606,622,OM-RGC.v2.001110288_606-622,0.502,10.418,10.418,25.381,25.381,0.542,5.984,0.3752844780683517,17,0.5294117647058824,-0.0588235294117647,2.9666978744294923,-1.2742172029237009,1913.2999999999995,0.2941176470588235,0.2352941176470588,2.547058823529412,0.0588235294117647,0.0588235294117647,0.2941176470588235,0.6360448361594206,COG0513
OM-RGC.v2.002991920,ORDERED,omrgcv2,432,446,OM-RGC.v2.002991920_432-446,0.515,10.888,10.888,27.406,27.406,0.515,5.615,0.5032187402248383,15,0.5333333333333333,0.4,2.6600987170237174,1.9062638710364823,1822.4,0.0666666666666666,0.4666666666666667,3.033333333333334,0.0,0.2666666666666666,0.1333333333333333,0.645521636226342,COG0513
OM-RGC.v2.040385290,ORDERED,omrgcv2,1,74,OM-RGC.v2.040385290_1-74,0.455,25.351,27.139,68.071,66.502,0.583,6.344,0.2011522129178047,74,0.3378378378378378,0.2567567567567568,4.769844249295808,10.977856365003287,8418.800000000008,0.0405405405405405,0.2972972972972973,2.8945945945945946,0.1351351351351351,0.027027027027027,0.445945945945946,0.7615603856069268,COG0513
OM-RGC.v2.003355733,ORDERED,omrgcv2,374,429,OM-RGC.v2.003355733_374-429,0.43,20.891,21.429,53.46,51.703,0.565,5.859,0.2070400789380073,56,0.25,0.2142857142857143,3.7304184745297846,4.675978110261079,6064.800000000003,0.0178571428571428,0.2321428571428571,2.225,0.0178571428571428,0.0357142857142857,0.6428571428571428,0.7461352161963133,COG0513
OM-RGC.v2.002286083,ORDERED,omrgcv2,411,488,OM-RGC.v2.002286083_411-488,0.443,26.639,26.61,61.53,64.24,0.558,6.128,0.2146658301353454,78,0.3076923076923077,0.0769230769230769,4.638251777264553,0.0386291302422594,8846.400000000009,0.1153846153846153,0.1923076923076923,2.8179487179487186,0.0128205128205128,0.1538461538461538,0.4871794871794872,0.8727588565810189,COG0513
OM-RGC.v2.001240873,ORDERED,omrgcv2,435,463,OM-RGC.v2.001240873_435-463,0.453,14.081,14.081,33.679,33.679,0.552,6.074,0.1049515791237354,29,0.4137931034482758,2.775557561562892e-17,2.6263166587300013,-0.2184970618028131,3364.7999999999984,0.2068965517241379,0.2068965517241379,2.1206896551724137,0.0,0.1034482758620689,0.4827586206896551,0.7619314149707804,COG0513
OM-RGC.v2.001240873,ORDERED,omrgcv2,519,600,OM-RGC.v2.001240873_519-600,0.423,24.45,25.464,62.064,61.124,0.557,6.053,0.1800770089030265,82,0.3780487804878049,0.1341463414634146,4.108746508375683,2.5769797633013547,8588.900000000012,0.1219512195121951,0.2560975609756097,2.8353658536585367,0.048780487804878,0.073170731707317,0.4878048780487805,0.7558763162040953,COG0513
OM-RGC.v2.002971786,ORDERED,omrgcv2,377,447,OM-RGC.v2.002971786_377-447,0.423,22.687,24.042,57.518,58.099,0.548,6.166,0.324678361415863,71,0.2535211267605634,0.1690140845070422,4.003823841832488,3.017026788540794,7157.200000000003,0.0422535211267605,0.2112676056338028,2.9126760563380287,0.0,0.1830985915492957,0.4929577464788732,0.7278740341052238,COG0513
OM-RGC.v2.000642295,ORDERED,omrgcv2,523,741,OM-RGC.v2.000642295_523-741,0.438,53.903,53.807,129.094,129.747,0.574,6.417,0.1454213932156562,219,0.3744292237442922,0.1461187214611872,6.34839203079746,17.36261202462461,23570.499999999985,0.1141552511415525,0.2602739726027397,2.8447488584474887,0.0365296803652968,0.1552511415525114,0.2237442922374429,0.8161010092660259,COG0513
OM-RGC.v2.002971798,ORDERED,omrgcv2,429,447,OM-RGC.v2.002971798_429-447,0.496,12.061,12.061,29.39,29.39,0.51,6.924,0.600365936756134,19,0.4736842105263157,0.2631578947368421,3.1365651472925093,-0.0714201604278718,2170.7999999999997,0.1052631578947368,0.3684210526315789,2.5842105263157897,0.0,0.1578947368421052,0.3157894736842105,0.6369507416052875,COG0513
OM-RGC.v2.003570915,ORDERED,omrgcv2,394,420,OM-RGC.v2.003570915_394-420,0.507,14.969,14.969,38.033,38.033,0.586,6.6,-1.0,27,0.3333333333333333,0.3333333333333333,3.3240658859690893,4.117492300288675,3105.299999999998,0.0,0.3333333333333333,2.4703703703703703,0.037037037037037,0.1111111111111111,0.4444444444444444,0.7593278080748682,COG0513
OM-RGC.v2.002045830,ORDERED,omrgcv2,435,507,OM-RGC.v2.002045830_435-507,0.461,27.743,28.258,65.658,68.431,0.573,6.464,0.201600044965744,73,0.3287671232876712,0.1917808219178082,4.9956123893965865,3.61365480659852,7523.200000000004,0.0684931506849315,0.2602739726027397,3.035616438356165,0.0273972602739726,0.1506849315068493,0.2876712328767123,0.7295720703494314,COG0513
OM-RGC.v2.002527278,ORDERED,omrgcv2,371,472,OM-RGC.v2.002527278_371-472,0.422,31.499,31.755,70.88,73.033,0.543,7.008,0.2259584888815879,102,0.3529411764705882,0.0588235294117646,4.8325434331393256,-0.2887635644309877,11172.70000000002,0.1470588235294117,0.2058823529411764,3.037254901960784,0.0392156862745098,0.1862745098039215,0.284313725490196,0.8266132780725061,COG0513
OM-RGC.v2.003032711,ORDERED,omrgcv2,431,444,OM-RGC.v2.003032711_431-444,0.526,9.9,9.9,24.652,24.652,0.485,4.354,0.5153895020484924,14,0.5,0.2142857142857142,2.840208973169688,-0.2260775741188427,1626.1,0.1428571428571428,0.3571428571428571,2.7571428571428576,0.0,0.1428571428571428,0.2142857142857142,0.6040306978776052,COG0513
OM-RGC.v2.001143816,ORDERED,omrgcv2,434,467,OM-RGC.v2.001143816_434-467,0.457,15.25,15.25,38.407,38.407,0.566,6.291,0.0618667155504226,34,0.4705882352941176,0.0,2.837620807057259,-0.2307457984139773,3665.2999999999984,0.2352941176470588,0.2352941176470588,2.261764705882353,0.0,0.0294117647058823,0.4705882352941176,0.6937138997226331,COG0513
OM-RGC.v2.001143816,ORDERED,omrgcv2,541,616,OM-RGC.v2.001143816_541-616,0.424,24.823,25.218,61.366,61.016,0.576,5.667,0.2156882062554359,76,0.4210526315789473,0.1842105263157895,3.759454416802217,5.144332053159098,7958.200000000008,0.1184210526315789,0.3026315789473684,2.5500000000000003,0.0394736842105263,0.0263157894736842,0.4868421052631579,0.6856299030426044,COG0513
OM-RGC.v2.003176434,ORDERED,omrgcv2,380,437,OM-RGC.v2.003176434_380-437,0.451,22.359,23.29,57.242,57.516,0.574,6.051,0.1918579936027526,58,0.2758620689655172,0.2068965517241379,4.059458135608776,4.45330545345927,6302.800000000003,0.0344827586206896,0.2413793103448276,2.725862068965517,0.0172413793103448,0.1896551724137931,0.3793103448275862,0.7400544315609308,COG0513
OM-RGC.v2.003646655,ORDERED,omrgcv2,393,417,OM-RGC.v2.003646655_393-417,0.466,14.018,14.018,34.549,34.549,0.613,6.068,0.5261304080486298,25,0.32,0.24,3.490070576468723,1.2091153984903025,2713.6999999999985,0.04,0.28,3.3560000000000003,0.0,0.24,0.36,0.7934595382943519,COG0513
OM-RGC.v2.002373877,ORDERED,omrgcv2,385,482,OM-RGC.v2.002373877_385-482,0.432,30.21,29.874,69.219,69.658,0.542,6.468,0.1986193135380745,98,0.2959183673469387,0.1122448979591836,4.502102934403268,1.876874890035076,10369.90000000002,0.0918367346938775,0.2040816326530612,2.81734693877551,0.010204081632653,0.1836734693877551,0.4183673469387755,0.8197171565909684,COG0513
OM-RGC.v2.001216013,ORDERED,omrgcv2,528,604,OM-RGC.v2.001216013_528-604,0.47,26.305,27.086,63.071,67.214,0.59,5.834,0.2365054339170456,77,0.4675324675324675,0.2597402597402597,4.095992921102679,10.892358818223205,8249.200000000006,0.1038961038961039,0.3636363636363636,2.690909090909091,0.0519480519480519,0.0649350649350649,0.3766233766233766,0.6965779867239266,COG0513
OM-RGC.v2.001254242,ORDERED,omrgcv2,434,519,OM-RGC.v2.001254242_434-519,0.446,29.09,29.11,67.476,68.503,0.562,6.393,0.1337606869637966,86,0.3953488372093023,0.0697674418604651,4.716606884440012,-0.0383035816674142,9633.900000000014,0.1627906976744186,0.2325581395348837,3.109302325581395,0.0348837209302325,0.1976744186046511,0.2790697674418604,0.8825397135217088,COG0513
OM-RGC.v2.001254242,ORDERED,omrgcv2,560,598,OM-RGC.v2.001254242_560-598,0.478,18.069,19.047,46.42,46.634,0.59,6.473,0.3510393798351288,39,0.3846153846153846,0.2307692307692307,4.140015192314063,1.8580095501081435,4333.599999999999,0.0769230769230769,0.3076923076923077,3.035897435897436,0.0256410256410256,0.2307692307692307,0.282051282051282,0.779257395368108,COG0513
OM-RGC.v2.003426323,ORDERED,omrgcv2,388,426,OM-RGC.v2.003426323_388-426,0.465,16.632,19.596,50.927,50.481,0.585,5.887,0.1793810352683067,39,0.3589743589743589,0.3076923076923076,3.5792266673028794,6.017370777012498,4476.799999999997,0.0256410256410256,0.3333333333333333,2.5589743589743583,0.0,0.1282051282051282,0.358974358974359,0.792034297712581,COG0513
OM-RGC.v2.001240931,ORDERED,omrgcv2,439,600,OM-RGC.v2.001240931_439-600,0.413,37.099,37.703,88.186,87.885,0.539,6.17,0.0626385938376188,162,0.3950617283950617,0.037037037037037,4.94141289951245,0.168746370681177,17695.10000000001,0.1790123456790123,0.2160493827160493,3.176543209876544,0.0432098765432098,0.1728395061728395,0.3641975308641975,0.8246292078267397,COG0513
OM-RGC.v2.001167253,ORDERED,omrgcv2,522,612,OM-RGC.v2.001167253_522-612,0.447,28.586,28.322,70.828,68.818,0.566,5.926,0.1579919084906578,91,0.4395604395604395,0.1758241758241758,4.079819219094841,6.276655870560963,9877.500000000016,0.1318681318681318,0.3076923076923077,2.646153846153846,0.0439560439560439,0.0659340659340659,0.4065934065934066,0.7409590448132318,COG0513
